Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
13.8377,9.921976,90.29553,4689.7925,0.09211908,0.019851152,0.06808151,0.07915931,0.34627378,0.00014754187,-0.0023047486,1.592356,-0.28174418,-0.077169925,0.66843027,0.13245094,0.013938847,0.14187041,0.0032867584,0.004648771,0.0103848465,-0.045824043,0.3483287,0.42833257,-0.073558286,0.11855588,0.064137176,-0.01885829,0.9232906,0.945911,1329.5493,58.596836,279.88284,175.51547,75.63728,218.57883,0.025527507,10.970924,19068.967,XSS
14.744982,10.842239,116.73142,-615.25,0.10900275,-0.03225499,-0.0013548997,0.17642057,0.44334033,0.0392478,-0.019573279,5.2130346,-0.7715195,-0.11803219,-0.16071035,-0.25834498,0.7351864,0.046398036,-0.044703517,-0.097154096,-0.061716408,-0.010202065,0.35483554,0.5690944,0.0009279349,0.09643413,0.042272843,0.018645924,0.93318486,0.8594786,-3669.5352,60.4911,848.4631,158.70982,172.89731,194.99786,0.027759586,0.3015213,63503.656,XSS
24.833574,8.025514,95.85443,1023.0591,0.15688252,0.05194023,0.012540691,0.16507506,0.66456527,-0.0056550936,0.012290651,5.5483913,0.54373795,2.0494266,0.17276226,0.034533575,0.6768136,0.13422298,-0.010465452,-0.049935587,0.0358691,-0.03850836,0.6692405,0.27587685,-0.00061071943,0.03552176,-0.02417284,0.005994197,0.96407384,0.9784488,4.775879,63.583546,1164.8499,268.99017,400.3323,272.04196,0.0119625265,16.086037,217837.1,XSS
21.944628,11.4362135,116.7999,1736.7957,0.08793227,0.19936626,0.026791703,0.016428245,0.37205967,-0.0067834007,-0.016062398,4.2744837,1.8862993,0.4905441,0.051226523,-0.040986124,0.46395776,0.18778732,0.040091045,-0.049332377,-0.016209522,-0.059928633,0.5220983,0.5038783,0.0072229113,-0.03822546,-0.003781761,0.0318831,1.0012264,0.9993165,-3214.9521,71.91672,269.79175,103.34808,66.428986,137.07315,0.0094724195,8.361656,770.2352,XSS
26.522436,4.531591,79.33451,3688.3777,0.13627353,-0.039325632,0.03707904,0.024642676,0.9749937,-0.031050753,0.0525276,13.318987,-0.6221252,0.2960571,-0.011919103,-0.06876239,0.86735994,0.018853692,0.0036604982,-0.038394652,-0.0278466,0.014126275,0.8361707,0.058533963,-0.012857719,0.07324193,-0.040665437,-0.017982036,0.93972963,0.89439636,3333.0933,62.631847,1607.9915,480.34348,535.227,502.39578,0.022422398,1.9187851,335994.62,XSS
15.97229,13.389038,88.169266,-1680.1177,0.036656827,0.16968425,0.010686674,0.017625485,0.21283609,0.00691511,-0.00022206921,3.0274105,1.6863313,-0.14755091,-0.07998597,-0.04289541,0.3078667,0.17480472,0.06970575,-0.022267193,-0.037504256,-0.029152572,0.31972295,0.6570685,-0.0035855244,0.0410968,0.012527298,0.038691398,1.0009971,0.9698855,-4515.161,64.65857,507.06665,226.23581,165.82745,252.24283,0.011295782,7.149727,53625.836,XSS
17.031096,8.614952,96.06622,-2956.5918,0.08300641,0.010816558,0.13666005,0.29641816,0.5407337,0.026263192,-0.030187707,4.007269,0.49853063,0.05136052,3.1649814,0.13102789,0.04743076,0.11314895,0.006289296,0.048266932,-0.0006963778,-0.03898763,0.5515227,0.36739218,-0.03568723,0.07907868,0.028695455,-0.007651839,0.9334196,0.9694593,1371.5562,59.954502,292.87213,214.33813,89.174835,229.2572,0.018617246,4.35865,8462.877,XSS
20.132399,8.751379,108.92523,-2267.4668,0.106377974,-0.028471876,0.012843449,0.144897,0.6557716,-0.039373368,0.002873938,7.4487944,-0.71908915,1.935098,0.09481445,0.072486944,0.44748878,0.09319943,-0.011709867,-0.025267499,0.035918117,-0.008455523,0.5869936,0.33527887,-0.005250869,0.038607094,-0.004059314,-0.01197488,0.99944603,0.9588546,6484.695,58.74389,1538.5493,312.9541,508.2343,312.44363,0.010419957,14.25367,296695.94,XSS
17.387049,8.322069,67.2318,14450.768,0.17437494,-0.011164016,0.05940204,0.15905386,0.5335169,-0.002273001,-0.04427257,4.572006,0.12881711,0.7249638,-0.16415136,0.12664846,0.03224469,0.0999602,0.009041586,0.0069836853,0.018866438,-0.034898207,0.50400615,0.30074462,-0.054535024,0.1430223,0.03367007,-0.035152614,0.9207407,0.859324,2239.875,60.53234,287.85858,160.65057,76.17504,231.38925,0.02820524,6.855583,4537.1426,XSS
26.24004,8.007836,106.14027,-1668.6831,0.06626771,0.28121945,0.028158491,0.13295367,0.52178156,0.006242322,-0.016427837,5.774235,2.4345555,0.20150907,-0.05977179,-0.08586108,0.66796017,0.14450166,0.020865329,-0.024753435,-0.0028087664,-0.065333486,0.72649354,0.25883505,0.0041444763,-0.03481688,-0.032011397,0.0094371,1.0207297,0.9898507,-6708.7607,68.90791,845.8941,123.735504,237.16101,148.60854,0.0077064773,11.914421,87477.51,XSS
