Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.38922,6.714442,64.075676,22518.174,-0.012595448,0.008984785,0.008821052,0.024722015,0.0052334443,0.009132767,0.053138793,0.3365972,0.30071074,-0.0052846223,-0.071173266,0.058106586,0.052388877,0.025197743,0.01211041,-0.0019043079,-0.0064704777,-0.0054339925,0.8923482,0.06412319,-0.025419658,0.01899287,0.018250752,-0.021202734,0.9983202,0.99178624,7225.2393,59.284435,-86.045685,30.596458,-44.822433,36.04752,-1.1117561e-05,95.57417,-19676.94,DOS-TCP_FLOOD
18.24234,6.151642,63.164143,5927.2173,0.011096298,0.0024110104,0.15758312,0.0029451174,0.04503707,0.004460511,0.019861015,0.23283082,0.033731677,0.18218195,3.2903566,0.11645168,0.0023506775,0.016336428,0.007077809,-0.0071853767,0.0028543174,0.01717402,0.9830379,0.010373512,-0.0036656344,0.023611339,-0.00221645,-0.0144314375,1.016758,0.99055594,7280.712,59.546288,218.86653,72.30301,50.387268,75.217636,0.00014595692,93.59278,14295.389,DOS-TCP_FLOOD
20.310505,5.202813,64.41711,10687.475,0.012374808,0.013854041,-0.002708747,0.021428777,-0.05338315,0.006917852,0.036405135,-0.75181615,0.94003975,0.016444638,-0.12176771,0.14800665,-0.0074349055,0.026582308,0.039394427,0.0044498406,-0.029681627,-0.041641697,1.0328162,-0.0047871834,-0.0037642894,0.0139440745,-0.036138106,-0.033619724,1.0001578,0.9703841,5447.3657,59.94457,89.18474,86.42909,27.55326,105.98129,0.00023226728,104.00335,7307.937,DOS-TCP_FLOOD
19.849068,6.325515,63.4891,13836.52,0.007463665,-0.0032796755,0.0076298807,0.0026479124,0.04129395,-0.02641698,0.011332748,0.5954069,-0.27508256,-0.018239472,0.14529388,0.120838374,0.0020650171,-0.0055501703,0.013314683,-0.011624283,0.0039735576,-0.030000329,0.9987407,0.010355966,-0.02301484,0.03505316,0.0034706155,-0.0030626822,1.0044705,0.9849913,6140.4634,59.732117,38.59288,75.22149,16.782114,69.107895,0.00013872558,96.1043,-322.34607,DOS-TCP_FLOOD
20.853848,5.007361,64.410324,18330.754,0.0054901186,0.009114493,-0.016711503,0.017627252,0.057720356,-0.02247204,0.030121546,0.18057913,0.4122099,-0.001274161,-0.10194537,0.08012779,0.04784481,0.008781868,0.024977926,-0.022799619,-0.0051423325,-0.011140843,1.0203918,-0.03806536,-0.032668002,0.017847208,-0.009191296,-0.004463941,1.0059634,0.98340213,5599.5376,59.534206,19.111374,7.851059,-14.092251,28.010284,-0.00043139135,98.19652,-8390.278,DOS-TCP_FLOOD
20.36332,5.0405884,64.32519,17563.658,-0.0027168635,0.003966956,-0.032361116,0.0063933404,0.03790047,0.021278005,0.015192443,0.3918962,0.45407736,0.029750353,-0.14113246,0.09202881,0.2506461,-0.00422264,0.014315721,-0.029812232,-0.006366505,0.018547324,0.9937271,-0.008891663,0.04414018,0.015473815,-0.0063312706,-0.031273462,1.0336697,0.98899454,6406.509,59.498646,112.423416,46.906174,16.535534,76.16204,-8.6837e-05,97.76434,3923.7356,DOS-TCP_FLOOD
19.79975,6.9717684,66.140976,8662.85,0.006890036,0.0073179053,-0.005958148,-0.005653864,0.022966135,-0.014556477,-0.026863456,0.6187504,0.15950254,0.047494996,-0.037924938,0.10488962,-0.012289271,0.029766299,0.01582366,-8.5616484e-05,-0.0049358327,-0.022085365,0.96701443,0.030723343,0.0016827206,-0.0040796585,-0.009832917,-0.009513524,1.0207983,1.0016013,7441.6436,60.282978,-1.5422363,71.09945,-3.436327,97.99429,0.0002844858,98.113914,-4998.5,DOS-TCP_FLOOD
20.04789,5.609638,64.34586,20829.033,0.0068677682,0.0025502131,-0.0040392927,0.017610682,-0.006368963,0.022839436,0.010995451,-0.32011342,0.1701484,0.043391533,-0.0397414,0.10992709,0.05404618,-0.0065148715,-0.008916616,-0.0010240031,0.022629155,-0.04215554,0.9973563,-0.010578264,-0.004363777,0.044077408,0.010349154,0.013346568,1.0292486,0.99225783,9226.253,59.610058,23.23117,47.191036,-1.3440895,76.94948,5.274883e-05,98.2961,-634.64014,DOS-TCP_FLOOD
20.079313,6.056491,63.209015,7440.6206,0.03963172,0.0060967165,-0.002404917,0.008572533,0.07957502,-0.0067221243,0.0039369124,1.5658972,0.23096961,0.13646553,-0.057931527,0.16100286,-0.009924094,0.02035762,-0.0012188265,-0.01903856,0.022535259,-0.015673857,0.9735608,-0.014301233,-0.0062215305,0.024054538,-0.008244756,-0.012033544,1.0124841,0.98540723,6594.8027,60.468292,132.113,53.07989,28.76807,75.05909,0.00012526792,95.646736,7011.0645,DOS-TCP_FLOOD
19.37042,5.689803,63.1909,15933.602,-0.0047885254,0.005020019,0.0005699741,0.0067543993,0.023990126,0.017899003,0.0060215453,0.52028775,0.19735086,-0.0054624863,-0.028893182,0.09495439,0.004809482,0.02763342,0.010666623,-0.0056503573,-0.00788043,-0.005308087,0.95493346,0.00051223487,0.021614037,0.01903643,0.020704588,-0.040847156,1.000594,0.9644306,6124.439,59.655987,441.66284,93.3906,120.94294,119.46056,0.0003574872,97.72952,40902.41,DOS-TCP_FLOOD
