Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
9.243079,15.936034,62.394897,5161.8594,-0.012280288,0.0060850605,-0.038874064,0.00036977418,0.06979501,0.008850884,0.033968255,1.8141512,0.24100183,-0.011171623,-0.07048829,0.058174103,-0.010022356,-0.007989927,0.009220167,-0.018391106,-0.003096636,0.018135281,0.07840222,0.8913318,0.012968944,0.027446385,0.008797379,-0.041068986,0.98032594,0.9792645,60057.066,63.897907,1057.9954,639.8654,241.77487,638.5049,0.0003608304,105.26089,91764.33,MIRAI-UDPPLAIN
11.844395,15.527559,67.214165,2899.6504,-0.027808761,0.031117896,-0.06625684,0.0056395084,0.069782525,-0.02841631,-0.009293182,0.9373989,1.0876989,0.26901332,-0.109355256,-0.02803598,0.012492899,0.038421288,0.036779936,-0.005837581,-0.008146799,0.033723906,0.077813506,0.93525815,0.03096762,-0.004344189,-0.041048378,-0.033184603,0.9333929,0.9305857,51080.15,112.666985,488.75784,490.368,30.672451,519.9425,0.00049641397,106.36889,-7762.098,MIRAI-UDPPLAIN
7.3650494,16.677567,62.18482,7567.8887,-0.04569581,0.019333618,0.009263439,0.008531625,0.0012778854,0.0004834478,0.025292225,0.76061267,0.504584,0.064299926,-0.03052063,-0.039378695,-0.016808221,-0.022117715,0.036120467,-0.0043883035,-0.030910077,-0.021284983,0.0429399,0.88048995,-0.0043427735,0.0069325063,-0.013289077,-0.057295486,0.9988725,1.006346,50572.723,168.76566,506.43774,507.26187,44.186905,509.5922,0.0002464032,97.47541,15567.231,MIRAI-UDPPLAIN
7.854451,16.440685,61.72341,732.4197,-0.08719378,0.011253186,-0.0032867491,0.010561746,-0.025305906,0.005842257,0.032519855,0.19001722,0.21932873,0.023761101,-0.11781275,-0.04338287,-0.004362405,0.010033635,0.01690705,0.03298892,-0.017693665,-0.03891952,0.011720777,0.94854414,-0.016777445,0.008073159,-0.014955105,-0.027499825,0.9978787,1.0095047,53153.59,177.4645,591.28986,538.5267,31.981281,574.8014,0.00075604545,98.45491,4536.193,MIRAI-UDPPLAIN
11.438695,15.985374,75.4133,2167.479,0.022381324,0.039505795,-0.04332125,0.023146048,0.080949225,-0.021754475,0.029537695,3.1203456,2.8316226,0.5296016,-0.02207498,0.042859275,0.0241265,0.03091086,0.019655,0.003547389,-0.022310194,0.03513008,0.087233305,0.9022012,0.011175628,-0.012949775,-0.018861162,-0.04548581,0.9801317,0.98014796,46038.52,74.068085,665.42163,452.0674,88.59163,469.05847,0.000926285,100.982445,10718.611,MIRAI-UDPPLAIN
9.444346,17.75965,72.82844,4526.6543,-0.04161889,0.02285944,-0.07840794,0.024285994,-0.070651054,-0.027075723,0.008680349,-1.260977,0.6758016,0.18954234,-0.03764161,-0.003929157,0.01668978,-0.017323438,0.0282288,0.0005133962,-0.030386575,-0.037151907,0.0056871176,0.9700429,0.026878778,0.014698612,-0.057844132,-0.033422276,0.96670353,0.97909045,56474.22,172.2595,597.0836,521.7207,5.7584105,576.9119,0.0003002885,101.5986,-4682.503,MIRAI-UDPPLAIN
8.19658,17.624815,66.01964,39441.18,0.005134605,-0.010721072,-0.02565062,0.007164319,-0.0072148237,-0.03874567,0.03879874,2.170604,-0.14625439,-0.018219803,-0.009021646,-0.050863247,-0.0076249116,0.014283109,0.04258849,-0.016975645,-0.028891953,0.0343806,-0.048730135,1.0594869,0.015563095,-0.0102053685,-0.041014906,-0.04364518,0.99975395,0.9596423,56713.68,115.23689,631.39856,589.07465,30.281414,575.4776,-4.2305284e-05,106.16856,-16967.637,MIRAI-UDPPLAIN
7.3660755,17.776157,63.1095,5227.4697,-0.008504362,-0.010356964,-0.010073489,-4.3762848e-05,-0.058503777,-0.019299055,0.0096456325,-3.4077144,-0.10652748,0.0057889335,-0.08468604,-0.101202756,0.0028229114,-0.016217243,0.06567664,0.006896844,-0.039778113,0.027145555,-0.023700714,1.0187683,-0.020504871,0.014759313,-0.02778312,-0.050620787,0.98427624,0.9760353,50578.793,144.1803,409.70932,484.05545,4.14643,482.59344,0.00064389315,98.277916,-10461.117,MIRAI-UDPPLAIN
10.983743,14.930528,64.64979,5811.823,-0.047717806,0.019704796,-0.005114961,0.0371103,0.15880568,-0.048275046,-0.012606604,10.821469,1.0936406,-0.14930499,0.35147622,0.07536566,-0.0013591143,-0.0074654953,0.012614312,-0.021014318,0.004582065,-0.01793195,0.13081348,0.796319,0.04716687,0.02377079,-0.03929287,-0.048139375,0.9668823,0.9839241,52058.855,121.440414,803.7575,536.6736,152.86096,520.2496,0.00033567028,98.363495,55636.562,MIRAI-UDPPLAIN
6.6016483,17.338753,63.600033,4458.503,-0.05060796,0.011570905,0.0065270555,-0.006210795,-0.047059923,-0.023011759,0.04198661,-1.6229994,0.33890608,0.06687324,-0.05706999,-0.08491178,-0.005161892,-0.014883356,0.040424284,-0.010314709,-0.021404333,-0.026056059,-0.0023376346,0.98705584,0.008586368,0.01730895,-0.04223922,-0.021424973,1.0061322,0.9984987,55087.992,176.43503,534.887,504.64954,9.68532,518.8736,0.00040329568,102.92398,684.1475,MIRAI-UDPPLAIN
