Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
18.234268,5.8852715,63.35003,43129.688,-0.0034914538,-0.0056906636,-0.014419685,-0.008566165,-0.032285735,0.0006174884,0.02011764,-1.4939463,0.05284768,0.07369548,-0.03690194,0.060854256,-0.0040646438,-0.0109905135,0.021196991,-0.026252955,-0.016871545,0.00084616244,0.94604796,0.060261015,-0.0009051594,0.004330041,-0.012115011,-0.037436526,1.0430105,0.98085177,6959.7383,59.374023,-6.045212,54.73821,-10.426872,49.435356,-0.0001332171,98.283134,-11444.036,DDOS-TCP_FLOOD
20.916693,5.680046,64.47002,24932.11,-0.018503027,0.002930695,-0.007132509,0.008370747,-0.0036969557,0.024917461,0.017034328,-0.7241714,0.19625595,0.068809174,-0.104043454,0.082459524,0.08772047,-0.0176966,0.039829843,-0.012091281,-0.017128587,0.0020564627,1.02897,-0.0070728255,-0.005527872,-0.002361302,-0.0009962032,-0.011279927,1.0428649,0.97224957,6175.485,60.06699,34.55423,62.874073,5.4565353,76.85736,-0.00012655892,100.00298,2397.6597,DDOS-TCP_FLOOD
21.46084,5.7080965,66.05479,23295.13,0.055126347,0.0217681,-0.010601175,-0.011862845,0.025984783,-0.03076158,-0.0025949278,-0.055797577,1.2318621,0.2929232,-0.055136226,0.18487342,-0.0450938,0.030180521,-0.005132351,-0.007093362,0.015387969,-0.05873055,1.0519514,-0.038812444,-0.0018148101,-0.023587648,-0.03666601,-0.009165014,1.0339367,1.0257301,8969.004,60.904884,135.59558,84.29026,15.65143,80.21637,7.777936e-05,102.53569,6688.836,DDOS-TCP_FLOOD
19.309118,6.496394,64.54151,23805.58,-0.04959096,0.015138223,0.01603277,0.0045617367,0.014623066,0.036373727,-0.030010767,0.085657895,0.47971535,0.06948659,-0.12036849,0.084742315,0.0029629243,-0.001270324,-0.012965484,-0.009610568,-0.03139435,0.029210934,0.9545694,0.02029942,-0.0030519115,-0.0038640946,0.011735893,-0.050239503,1.0219657,0.9948625,7118.7734,61.972733,70.15703,123.58367,16.170027,128.41821,-0.00018095826,97.53952,-1409.5447,DDOS-TCP_FLOOD
20.202906,6.0199046,64.23219,28889.684,-0.01972574,0.0057528797,-0.017186588,-0.004675805,-0.017411318,0.013254637,-0.011185711,-1.6307969,-0.14864674,0.02287223,-0.08585018,0.10952999,-0.008054397,-0.012146196,0.009599281,-0.0037344312,-0.032908946,0.0023936108,0.99394834,-0.0011074059,-0.007742497,-0.0030658697,0.0018352782,-0.038474426,1.041964,0.98948556,9326.098,62.37551,141.79922,105.934555,34.868916,103.878395,2.0742751e-05,100.90179,2397.032,DDOS-TCP_FLOOD
19.68999,5.2972193,61.417164,37350.527,-0.0347963,0.0005723387,0.0058505707,0.006362609,-0.0100480355,0.041386653,0.0029871752,-0.99460316,-0.17467186,0.015130432,0.021204308,0.09450944,0.0032984826,0.020235313,0.012382456,-0.008551459,-0.0077864174,-0.0005082227,1.004369,-0.008910561,-0.0021256297,0.011951747,0.038240917,-0.0021922495,1.0108614,0.9570899,7464.126,60.20426,230.51466,84.711334,60.797607,94.617096,0.00022342798,100.32313,1819.0688,DDOS-TCP_FLOOD
20.96858,4.550181,60.28395,39303.5,-0.010562734,0.0023368958,0.0045078155,0.015543306,0.03606318,0.029447312,0.03561035,-0.19112217,0.11055866,0.09673457,-0.041578576,0.13919586,0.0060623437,0.008343141,0.01834473,-0.025250189,0.0015179114,-0.011405376,1.0520284,-0.06469079,-0.011775821,0.03927834,0.0040195743,-0.009377831,0.98662865,0.9410819,6824.0483,59.764393,35.552704,32.30195,28.154743,62.104706,-0.00028745382,98.11483,2024.1904,DDOS-TCP_FLOOD
19.205896,5.488833,63.373714,29905.938,0.013319774,-0.0010521672,-0.018134264,-0.007673751,-0.0041846745,0.009433334,0.006561163,-1.0297196,0.060988322,0.08296256,-0.051440895,0.11094028,-0.021429861,0.009018545,0.018584117,-0.012381812,-0.011251805,-0.019710941,0.97983193,0.021307547,0.008499312,-0.001235879,-0.008060624,-0.022836728,1.0270809,0.9837477,7833.2334,59.96457,10.257599,70.26409,-10.828821,55.006992,3.726338e-06,99.17608,-11365.185,DDOS-TCP_FLOOD
21.25734,5.8148685,63.59846,35007.926,-0.013302963,0.011150967,-0.0035358546,-0.005584153,0.0025904858,-0.019657124,-0.018383984,0.624045,0.06870606,-0.012195845,-0.012201722,0.18286175,0.0066996254,0.01505539,-0.0065409252,0.01208139,-0.01697745,-0.0077846223,1.0357455,-0.010180203,0.0042450125,-0.030193955,-0.0056731002,-0.015944853,1.0086459,0.9963696,6761.7754,59.82355,326.4712,52.65383,75.85556,55.96386,3.9875013e-06,102.56491,15578.241,DDOS-TCP_FLOOD
19.969568,5.7604074,63.8508,28582.855,-0.0045951456,0.009588865,-0.0135415625,0.042944826,0.0010971976,0.012226323,0.03802234,-0.33414972,0.16070184,-0.021342358,-0.08054021,0.11743457,-0.0028139185,-0.00033117365,0.02273424,-0.0042049075,-0.031477775,-0.008348798,0.9555507,0.008436883,-0.017270774,0.002079159,0.015391941,-0.029492889,1.0195361,0.9789552,7039.456,59.86098,132.90164,58.586224,17.217947,62.109673,-0.00021856303,98.20249,1766.4221,DDOS-TCP_FLOOD
