Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.794235,5.2937875,86.87873,568.6387,0.0005620066,0.23774853,-0.045537647,0.30943498,0.8279424,0.010911213,0.03960798,71.33463,21.83446,2.7570686,0.5566618,0.59963554,0.036815073,0.023126189,0.025429782,-0.008722687,0.020594995,0.0126875555,0.96678126,0.062018342,0.0245763,-0.0038931589,-0.014096407,-0.057123616,1.0201343,0.9695725,32026.104,62.919353,1871.3989,290.81223,463.19092,334.47415,0.0015814375,90.47298,249079.47,DOS-HTTP_FLOOD
33.623642,5.578018,65.26754,2915.0098,0.044083968,0.284137,0.0075530233,0.20410924,0.6830228,-0.01151742,0.024107585,66.38007,28.845587,4.233256,3.7767086,0.8576101,-0.02072581,0.02849261,0.052347943,0.061837636,-0.003851226,0.028568286,0.9556403,0.0065826415,-0.058891136,0.014244695,0.036812633,-0.05281415,0.9681145,0.9235756,57002.758,60.07635,2425.257,548.04987,702.68335,584.8659,0.0015377942,101.85305,639699.9,DOS-HTTP_FLOOD
33.20775,5.4986033,80.00249,4409.3687,-0.012852445,0.21701442,0.040639505,0.29052684,0.8347294,0.020782191,0.05699959,85.545616,20.46461,-0.08609255,2.483765,0.48880833,0.11151798,0.055664737,0.042352125,0.0878574,-0.005870713,0.0035364507,0.94207275,0.029568365,-0.078415714,0.014864847,0.0023936294,-0.03475726,0.9809084,0.9661872,62985.684,60.409645,2991.8232,493.9894,710.1964,541.88965,0.0011346707,104.15899,591691.5,DOS-HTTP_FLOOD
28.00496,6.793804,78.86943,-3974.5806,0.030618027,0.15604523,0.1737374,0.18940197,0.5547734,0.059150163,0.0343265,63.98981,15.120689,3.0398107,15.557088,0.6880915,0.015565095,0.034030348,-0.00031912234,0.03519353,-0.05528504,0.034028336,0.87826955,0.13310826,-0.0040956447,0.0679255,-0.023147002,-0.059696212,1.0285515,0.97414005,42062.883,61.600403,3087.8145,335.91034,653.5359,350.08917,0.0045086597,99.082924,398719.1,DOS-HTTP_FLOOD
24.363178,7.624645,65.816185,-3468.3818,-0.034860626,0.08377782,0.26870963,0.13438931,0.44545913,0.044919908,-0.019744795,49.046318,6.9322085,0.6093467,18.50335,0.66209245,-0.026441095,0.017645443,-0.02481391,-0.029821789,-0.03436927,-0.026614074,0.81245345,0.10890404,-0.02561897,0.0041676583,-0.0066473195,-0.054611996,1.0825678,1.0179622,60169.324,60.481853,2362.2131,676.95996,690.2776,680.68964,0.0023455191,96.683464,459913.84,DOS-HTTP_FLOOD
27.607319,5.8106356,61.80721,32599.85,0.002337424,0.16658966,0.5064928,0.09734958,0.705211,0.0042359433,0.09232878,85.927826,14.918522,0.48400152,19.917366,0.34654492,0.14261562,-0.018039653,0.035526324,0.04267622,-0.11304073,0.011371401,0.9296297,0.0024617983,-0.02000476,0.11004372,-0.03422781,-0.087072335,0.98824215,0.9984139,44130.94,59.428047,2246.7837,545.3175,648.092,520.2244,-0.00020252033,114.377975,561857.1,DOS-HTTP_FLOOD
30.781963,6.039454,60.697334,14164.104,-0.057182495,0.21503368,0.075608075,0.07707268,0.6120568,0.04527077,-0.08534204,67.65032,21.207436,-0.28372166,5.471878,0.5560314,0.09434566,0.027413743,0.044412967,0.12093985,-0.025941955,0.053644754,0.91698855,0.036681578,-0.097403295,-0.017305136,0.014853038,0.015869506,1.002731,0.9190315,66650.44,60.86771,2091.7246,622.0065,644.12415,605.4832,8.268752e-05,101.73133,631477.7,DOS-HTTP_FLOOD
25.743654,7.067953,65.9076,768.0786,0.041586325,0.183569,0.34589633,0.045018215,0.5843669,0.011187723,0.051434077,75.2542,19.564598,1.6092687,18.81264,0.21293691,0.1543677,0.03504148,0.04764503,0.028015353,-0.04432001,-0.07604764,0.81533456,0.11897294,0.00023554545,0.07155077,-0.047804534,-0.062510535,0.96879494,0.9723183,18913.197,59.204357,1098.4255,154.9477,244.40503,158.8824,0.004362343,102.31554,107825.11,DOS-HTTP_FLOOD
22.292871,10.94565,63.57976,19472.709,-0.06094122,0.20622407,-0.08438889,-0.013418443,0.48855308,-0.044328082,-0.032390524,63.490536,16.574429,0.3698119,0.5244423,0.15107583,0.24370156,-0.0068095652,-0.05544337,0.114475265,0.009055337,-0.15833123,0.65471417,0.19938287,-0.19696303,-0.10251101,-0.0024403352,0.15074436,1.0891093,1.1406198,60646.945,179.76003,2279.249,700.4682,318.19897,806.9846,0.0005304111,116.41633,291997.12,DOS-HTTP_FLOOD
25.092619,8.244274,52.93566,-1736.0635,-0.094679184,0.18800214,-0.0016397377,0.39848146,0.32166153,0.060761698,-0.020126814,52.9343,16.80553,1.2689768,8.551113,0.56631064,0.030252764,0.049259678,0.020672746,0.061720017,-0.016807428,0.028383672,0.70843357,0.16884102,-0.04434999,0.13753602,-0.001219837,-0.008353283,1.0049368,0.86952806,83620.88,59.474796,3461.8875,749.17706,999.5553,792.54614,0.0045747026,99.17955,986182.06,DOS-HTTP_FLOOD
27.672352,7.77448,66.524506,-199.47803,0.0054234173,0.23145132,0.20702793,0.18085669,0.497843,0.056185357,0.031170204,60.653263,23.515144,2.725203,19.176157,0.48906958,0.23029362,-0.00071872957,-0.014188334,-0.006460175,-0.051949233,-0.0026531843,0.87195814,0.08195138,-0.014931722,0.049696006,0.0047913613,-0.037944987,0.9701863,0.96154404,42646.508,58.46647,2286.9265,404.04117,630.6804,409.39917,0.0035428866,105.97353,470078.75,DOS-HTTP_FLOOD
28.04261,6.6850023,62.781128,6334.5396,-0.02726176,0.15362683,0.21023121,0.03832653,0.5736061,-0.008626959,-0.016858663,54.273426,14.360127,-0.011986959,7.85266,0.5954417,-0.014319739,-0.0038068602,0.073152915,0.020351604,-0.024223737,0.059689876,0.8639026,0.00026491284,-0.045083538,0.025387406,0.026632763,-0.025930028,1.0340443,0.95985997,62673.312,61.14179,1875.3473,500.26678,585.168,560.8761,0.00016633855,96.77011,571485.4,DOS-HTTP_FLOOD
35.510063,5.71035,73.07438,1232.0535,0.052667744,0.20794633,-0.007740382,0.29331145,0.89912266,0.07253918,0.042431258,94.76713,21.205181,2.281066,1.0326754,0.7083583,-0.018419223,0.06875543,0.018317029,0.0745667,-0.009167969,-0.06369607,0.99898016,0.057470936,-0.048887018,0.025413875,-0.049228486,-0.060680397,1.0054822,0.98425376,73981.17,62.003193,3399.3638,684.0649,917.13617,714.7828,0.0013205521,101.8111,927792.1,DOS-HTTP_FLOOD
26.886005,6.603783,67.689705,10947.314,0.056615084,0.16383684,0.24173625,0.17294101,0.6845225,-0.017820816,0.049370434,77.01806,16.344418,1.688322,14.948611,0.556279,-0.022056198,0.04006574,0.052634127,0.0036634086,-0.048736587,-0.030631576,0.883131,0.06777439,-0.01999082,0.053947076,-0.028249986,-0.07750519,0.967431,0.94644034,32135.57,57.09569,1789.0789,259.82812,414.4607,257.44003,0.0037455854,98.24315,243524.58,DOS-HTTP_FLOOD
34.121582,5.903944,71.25334,7437.8076,-0.045714226,0.33670834,-0.06674455,0.15528725,0.61857694,0.0020050984,-0.018391687,59.537384,27.238022,-0.15696703,0.30665118,0.5404964,0.013304112,-0.00487234,0.01439877,0.077402405,-0.028316677,0.012567005,0.85660595,-0.0051266057,-0.03724295,0.033770125,0.07845498,-0.020880468,1.0545297,1.0065414,62995.36,75.65636,1942.332,538.285,575.8691,612.65186,1.1741926e-05,102.4644,446779.88,DOS-HTTP_FLOOD
28.150198,6.83043,66.22199,2625.781,0.021348668,0.108072236,0.086206205,0.1952788,0.75696135,-0.008176862,0.03669832,82.414986,9.204161,3.826232,8.062407,0.6770068,0.068263724,0.018670972,0.01106727,-0.04480333,-0.02708751,-0.06133728,0.8642372,0.020441292,-0.0132322125,0.060778923,0.00086117536,-0.043677617,0.9710057,0.99120843,61926.016,57.890163,2318.972,453.0344,597.4864,459.53104,0.0003629513,107.92025,416310.5,DOS-HTTP_FLOOD
34.23301,6.1598597,68.93808,7609.709,0.012024822,0.36457762,0.043325998,0.0879591,0.6628538,0.057309758,-0.008717798,59.507256,35.17043,2.1704807,7.6598763,0.38757217,0.5887613,0.033599406,0.028857954,-0.015494382,-0.077357076,-0.03624374,0.9575263,-0.013502208,-0.01816582,-0.00969717,-0.012281611,-0.024915408,0.9697398,0.987365,57200.195,62.420654,3029.4055,630.3556,741.94415,626.84393,0.00045951197,102.90467,596652.3,DOS-HTTP_FLOOD
32.92519,5.6179175,86.89432,20606.844,0.0161583,0.19093972,0.22011155,0.11386992,0.8906973,0.017270807,0.057033837,96.97953,22.076164,-0.32928538,5.4769144,0.54548323,0.0023643847,-0.011095483,0.05456325,0.07830531,-0.031803973,-0.017478002,0.97100186,0.07913493,-0.046080694,-0.020356357,-0.020833591,-0.028189458,0.9662514,0.94033605,67334.12,56.122784,4185.422,641.72815,886.37177,611.7333,0.0011179419,98.76719,792109.0,DOS-HTTP_FLOOD
24.860537,9.152661,102.6273,9712.064,-0.008372691,0.24744442,0.1445161,0.12423267,0.32402867,-0.026313998,0.014961397,50.83292,23.149984,-0.06133244,12.582374,0.040162355,0.33217555,0.06906828,0.12745771,0.035120215,-0.05954127,0.021148298,0.65323925,0.1803424,-0.044677876,0.1325941,0.020546598,-0.021581333,0.96277916,0.9019088,45471.81,58.011833,1948.1592,414.91168,499.69067,435.32083,0.006431581,103.62496,372685.53,DOS-HTTP_FLOOD
37.04895,6.4782395,67.780815,63319.543,0.12721574,0.25920144,0.038175486,0.43795878,0.92644376,0.04858052,0.028039915,93.93447,27.118998,10.421598,6.794381,0.76129365,-0.056913067,-0.0045098597,-0.0153042525,0.02399238,-0.02039976,0.023922788,0.9746373,0.010699041,0.043788545,0.056817025,-3.553927e-05,-0.058470227,1.0253472,0.95180655,71256.26,62.833202,2660.6326,774.00433,796.4679,745.5837,-0.0010435613,102.89694,690485.56,DOS-HTTP_FLOOD
28.127914,4.9300056,61.16521,16234.629,0.00090172514,0.15858285,0.45044762,0.1424598,0.5833059,0.08473396,0.04468593,71.983604,15.409197,2.2296622,19.866163,0.52857065,0.08994444,0.017080354,0.027138397,-0.035938874,-0.023309758,-0.04862637,0.95968556,-0.0032040772,-0.009702023,0.009905583,0.012664892,-0.056969035,1.0128075,1.0179675,47688.066,60.632298,2273.9639,580.76855,674.03094,565.5883,-0.00038105383,110.40448,481904.38,DOS-HTTP_FLOOD
27.65665,5.907913,57.662025,1770.6392,-0.009996722,0.15604365,0.054055076,0.28310013,0.40942004,0.06504114,0.009797592,49.54461,14.252652,2.4957218,16.370266,0.83031666,-0.023497848,-0.015819047,0.022056969,0.023274275,0.0021128682,0.059134383,0.81965065,0.05495145,-0.02121371,0.027442347,0.028336141,-0.050598796,1.0393374,0.9235039,83164.15,61.41771,3314.1826,883.12634,956.1018,861.6829,0.0005167352,94.643684,946136.4,DOS-HTTP_FLOOD
25.802906,7.906455,97.13958,7620.1943,0.072241984,0.05098591,0.10838924,0.04371671,0.7511693,0.0032121195,0.050331634,89.82659,6.200006,4.9959393,3.5551958,0.50766844,0.009684302,0.02590879,0.022567015,-0.024623975,-0.06265897,-0.08482128,0.8031469,0.19394872,-0.027959928,0.039729856,-0.0267787,-0.05754942,1.0362623,0.98733574,48817.867,60.250313,2223.6162,520.25323,525.2237,502.40186,0.0009221451,100.54901,310144.44,DOS-HTTP_FLOOD
28.699759,6.655895,73.06002,-2793.3828,0.024934355,0.2161815,-0.014736434,0.194373,0.6019855,0.022617856,0.018966857,69.99585,21.070597,4.9083753,5.575879,0.66592866,0.07728576,0.048679836,-0.053320073,0.10577695,-0.025113601,0.018936865,0.85098207,0.12882681,-0.0032412773,0.047841165,0.00675119,-0.03607988,1.0388557,1.0013329,68916.48,63.66712,3529.8909,672.1494,840.6264,681.064,0.0034917125,104.700356,649632.56,DOS-HTTP_FLOOD
26.071869,6.726806,81.573715,-3198.6777,-0.023854159,0.20677908,0.20777258,0.07088342,0.5446409,0.06494866,0.008387956,69.05998,24.238068,1.1940913,14.016487,0.50039333,0.026845736,0.045774464,-0.020321205,-0.020403482,-0.10790227,-0.06950449,0.7990677,0.17360811,-0.030811433,0.014904087,0.021070812,-0.029384976,1.015819,1.0122042,52073.324,61.338093,3299.975,514.4793,700.1682,482.244,0.0026806423,106.77886,442034.03,DOS-HTTP_FLOOD
29.650608,5.3185706,89.546875,2770.9912,-0.029415328,0.21188311,0.18929346,0.18712772,0.831456,0.03819502,0.11137412,89.381966,18.59404,-0.18245555,6.475449,0.4143494,0.16497679,0.000982089,0.044008188,0.04616976,-0.03154874,-0.023748536,0.93954754,0.036347143,-0.035660606,0.01070866,-0.040478986,-0.07775765,0.9702575,0.9423711,48860.824,55.298985,2923.0776,394.05,651.86084,432.75522,0.002701069,104.620186,466442.1,DOS-HTTP_FLOOD
26.237843,9.604981,67.35911,44875.977,0.010027633,0.2217112,0.2596488,0.23963304,0.4592962,0.041804407,0.09496522,73.37489,24.558641,1.3694155,19.417612,0.49668398,-0.008821492,-0.09088923,0.054073565,0.09205757,-0.057849787,-0.014698729,0.80037576,0.14707989,-0.020086829,0.12744078,-0.10223616,-0.1461354,0.9489352,0.9550482,60285.477,55.311516,2996.0542,573.14075,740.1078,606.1276,0.0024239852,111.55145,622495.2,DOS-HTTP_FLOOD
36.085518,5.125446,80.91907,2820.3164,-0.0022924412,0.19488202,0.004599185,0.5512506,0.89475644,0.015709208,0.0044774334,92.98408,17.665428,3.272304,6.328228,0.7320372,0.15803291,0.0038587255,-0.025099926,0.036580868,-0.017913472,0.015045151,1.0256835,-0.028722249,0.02099837,0.00855327,0.006195451,-0.019498993,0.99985665,0.98284787,104759.375,64.35321,4005.747,1065.4171,1054.8789,1042.9363,0.00078843563,111.19012,1.0878595e+06,DOS-HTTP_FLOOD
25.115837,8.453621,74.650986,8035.7617,-0.017224945,0.08296627,0.046171468,0.053831615,0.6976991,-0.020034557,0.06352115,71.98281,7.06876,0.43082035,2.7826452,0.43314958,0.037490472,-0.0077197743,0.036585428,-0.037323438,-0.06636015,-0.040258236,0.8112946,0.106246985,-0.03920772,-0.012255222,-0.015748251,-0.02956324,0.9938352,0.9990089,64392.594,57.617638,1548.283,582.8205,477.0908,599.4437,-0.00023889287,93.46166,317755.3,DOS-HTTP_FLOOD
31.995985,5.7866035,58.021824,44189.49,-0.032838933,0.1694271,-0.061705224,0.2042162,0.72277457,0.037127517,0.042479105,92.351105,15.22601,4.914626,9.260623,0.63823074,0.5746059,-0.082366854,0.05024685,-0.15015323,0.03819467,0.07415837,0.90965396,-0.09468718,0.03431309,0.20567712,-0.10446912,-0.028034309,0.8250949,0.825497,63769.32,55.504616,3233.1218,521.5703,727.75055,616.09015,0.0085417675,132.51996,616154.06,DOS-HTTP_FLOOD
